Cod_Mun,Mun,Referencia,Pes_PBF,Pes_Cad,F_PBF_Domi,F_PBF_EP,F_CAD_EP
35082071120,Buritizal,11/20,530.0,2152,"11,85",147,260.0
35083061120,Cabrália Paulista,11/20,655.0,2368,"13,32",121,154.0
35084051120,Cabreúva,11/20,4063.0,9131,"7,51",746,1063.0
35085041120,Caçapava,11/20,8855.0,19644,"9,38",1970,2707.0
35086031120,Cachoeira Paulista,11/20,5803.0,9406,"17,51",1767,2336.0
35087021120,Caconde,11/20,3905.0,7079,"18,32",926,1044.0
35088011120,Cafelândia,11/20,1469.0,3584,"7,44",211,267.0
35089001120,Caiabu,11/20,405.0,1354,"9,07",103,128.0
35090071120,Caieiras,11/20,6176.0,18663,"5,78",1105,1570.0
35091061120,Caiuá,11/20,1288.0,2127,"23,97",420,542.0
35092051120,Cajamar,11/20,15983.0,28997,"21,80",5349,8247.0
35092541120,Cajati,11/20,5431.0,11031,"18,06",1201,1381.0
35093041120,Cajobi,11/20,1462.0,3771,"13,38",411,639.0
35094031120,Cajuru,11/20,3202.0,5731,"12,23",899,1073.0
35094521120,Campina do Monte Alegre,11/20,1048.0,2266,"16,23",248,307.0
35095021120,Campinas,11/20,112891.0,218540,"9,65",32713,40986.0
35096011120,Campo Limpo Paulista,11/20,8793.0,16947,"10,68",2411,2928.0
35097001120,Campos do Jordão,11/20,3325.0,9503,"5,93",401,516.0
35098091120,Campos Novos Paulista,11/20,953.0,1683,"17,40",205,234.0
35099081120,Cananéia,11/20,2161.0,4734,"15,55",385,444.0
35099571120,Canas,11/20,1330.0,2374,"26,48",375,479.0
35100051120,Cândido Mota,11/20,2962.0,7262,"9,01",663,713.0
35101041120,Cândido Rodrigues,11/20,293.0,824,"9,54",72,115.0
35101531120,Canitar,11/20,977.0,2425,"18,32",189,288.0
35102031120,Capão Bonito,11/20,11945.0,23168,"25,18",2514,3034.0
35103021120,Capela do Alto,11/20,3889.0,8124,"16,52",857,1191.0
35104011120,Capivari,11/20,7333.0,12009,"15,20",2468,3328.0
35105001120,Caraguatatuba,11/20,17846.0,39597,"15,00",4305,5266.0
35106091120,Carapicuíba,11/20,67305.0,117013,"18,44",20596,23918.0
35107081120,Cardoso,11/20,964.0,3347,"6,35",113,126.0
35108071120,Casa Branca,11/20,3815.0,6462,"13,80",1115,1292.0
35109061120,Cássia dos Coqueiros,11/20,322.0,918,"10,48",51,66.0
35110031120,Castilho,11/20,2246.0,6776,"9,73",375,476.0
35111021120,Catanduva,11/20,5749.0,14974,"4,52",1390,1668.0
35112011120,Catiguá,11/20,651.0,1896,"8,06",148,192.0
35113001120,Cedral,11/20,486.0,2998,"4,56",87,138.0
35114091120,Cerqueira César,11/20,2413.0,5877,"10,97",442,659.0
35115081120,Cerquilho,11/20,2206.0,7269,"4,29",436,675.0
35116071120,Cesário Lange,11/20,1198.0,3271,"6,53",165,200.0
35117061120,Charqueada,11/20,1957.0,3612,"11,87",584,818.0
35119041120,Clementina,11/20,908.0,2729,"10,00",184,237.0
35120011120,Colina,11/20,2022.0,3677,"12,51",667,804.0
35121001120,Colômbia,11/20,1312.0,3755,"22,64",391,550.0
35122091120,Conchal,11/20,4946.0,9029,"17,41",1339,1839.0
35123081120,Conchas,11/20,2095.0,4574,"11,47",462,582.0
35124071120,Cordeirópolis,11/20,1749.0,5905,"7,61",407,517.0
35125061120,Coroados,11/20,797.0,2750,"10,47",137,221.0
35126051120,Coronel Macedo,11/20,849.0,2226,"16,10",194,242.0
35127041120,Corumbataí,11/20,511.0,1150,"13,41",151,209.0
35128031120,Cosmópolis,11/20,4287.0,9511,"6,10",976,1281.0
35129021120,Cosmorama,11/20,1156.0,2949,"14,21",301,500.0
35130091120,Cotia,11/20,18242.0,47633,"7,06",3906,5244.0
35131081120,Cravinhos,11/20,3941.0,8148,"12,10",1226,1890.0
35132071120,Cristais Paulista,11/20,967.0,2678,"10,24",175,246.0
35133061120,Cruzália,11/20,232.0,1171,"9,48",52,284.0
35134051120,Cruzeiro,11/20,9583.0,17051,"11,10",1966,2136.0
35135041120,Cubatão,11/20,18038.0,27519,"14,71",5845,6669.0
35136031120,Cunha,11/20,5156.0,9780,"22,16",1057,1194.0
35137021120,Descalvado,11/20,2106.0,5482,"5,81",360,419.0
35138011120,Diadema,11/20,50643.0,113359,"13,44",14906,19399.0
35138501120,Dirce Reis,11/20,158.0,854,"8,81",31,40.0
35139001120,Divinolândia,11/20,1505.0,3197,"12,58",367,477.0
35140071120,Dobrada,11/20,1230.0,2467,"12,75",317,462.0
35141061120,Dois Córregos,11/20,3116.0,6993,"10,96",620,741.0
35142051120,Dolcinópolis,11/20,214.0,976,"9,44",61,136.0
35143041120,Dourado,11/20,1325.0,2468,"13,53",346,496.0
35144031120,Dracena,11/20,2468.0,8536,"5,16",443,613.0
35145021120,Duartina,11/20,1243.0,4430,"8,77",119,182.0
35146011120,Dumont,11/20,992.0,2119,"9,82",214,345.0
35147001120,Echaporã,11/20,1295.0,2974,"20,64",388,601.0
35148091120,Eldorado,11/20,3735.0,7192,"22,96",745,838.0
35149081120,Elias Fausto,11/20,2972.0,5495,"17,28",898,1359.0
35149241120,Elisiário,11/20,407.0,908,"11,67",138,211.0
35149571120,Embaúba,11/20,179.0,434,"7,09",53,70.0
35150041120,Embu das Artes,11/20,45347.0,90066,"18,68",13102,17030.0
35151031120,Embu-Guaçu,11/20,13526.0,30738,"20,70",3748,5626.0
35151291120,Emilianópolis,11/20,448.0,1271,"13,46",98,119.0
35151521120,Engenheiro Coelho,11/20,2077.0,6947,"9,61",421,574.0
35151861120,Espírito Santo do Pinhal,11/20,2627.0,5666,"6,31",720,800.0
35151941120,Espírito Santo do Turvo,11/20,423.0,1891,"7,49",48,69.0
35152021120,Estrela d'Oeste,11/20,659.0,3145,"7,45",162,228.0
35153011120,Estrela do Norte,11/20,218.0,895,"8,75",60,83.0
35153501120,Euclides da Cunha Paulista,11/20,2192.0,4482,"23,54",577,690.0
35154001120,Fartura,11/20,1930.0,6130,"11,86",422,616.0
35155091120,Fernandópolis,11/20,5913.0,17146,"8,32",1693,2662.0
35156081120,Fernando Prestes,11/20,448.0,1239,"6,66",72,104.0
35156571120,Fernão,11/20,236.0,625,"12,05",36,49.0
35157071120,Ferraz de Vasconcelos,11/20,27151.0,54948,"14,71",7832,9892.0
35158061120,Flora Rica,11/20,216.0,599,"10,62",54,59.0
35159051120,Floreal,11/20,324.0,1178,"9,30",90,160.0
35160021120,Flórida Paulista,11/20,1798.0,3470,"16,29",522,600.0
35161011120,Florínea,11/20,645.0,1796,"24,62",221,282.0
35162001120,Franca,11/20,24761.0,57852,"7,09",6014,7354.0
35163091120,Francisco Morato,11/20,38236.0,72264,"22,81",10625,13932.0
35164081120,Franco da Rocha,11/20,23608.0,45139,"17,31",6984,9133.0
35165071120,Gabriel Monteiro,11/20,194.0,941,"5,76",38,51.0
35166061120,Gália,11/20,475.0,2015,"5,96",57,74.0
35167051120,Garça,11/20,6060.0,15230,"13,98",1379,1573.0
35168041120,Gastão Vidigal,11/20,298.0,1162,"6,02",47,64.0
35168531120,Gavião Peixoto,11/20,547.0,1110,"10,87",84,100.0
35169031120,General Salgado,11/20,853.0,2679,"7,50",208,258.0
35170001120,Getulina,11/20,1511.0,3150,"16,63",429,509.0
35171091120,Glicério,11/20,601.0,1976,"12,08",165,284.0
35172081120,Guaiçara,11/20,1206.0,3436,"9,40",256,360.0
35173071120,Guaimbê,11/20,1241.0,2424,"22,49",374,491.0
35174061120,Guaíra,11/20,4150.0,8476,"11,09",1091,1336.0
35175051120,Guapiaçu,11/20,1237.0,3278,"5,14",246,303.0
35176041120,Guapiara,11/20,3647.0,8986,"19,57",712,868.0
35177031120,Guará,11/20,2867.0,4945,"12,57",649,732.0
35178021120,Guaraçaí,11/20,957.0,2931,"10,02",211,257.0
35179011120,Guaraci,11/20,1637.0,3109,"14,64",459,620.0
35180081120,Guarani d'Oeste,11/20,286.0,1199,"13,55",71,95.0
35181071120,Guarantã,11/20,1288.0,2667,"20,33",418,599.0
35182061120,Guararapes,11/20,2543.0,7092,"6,66",315,410.0
35183051120,Guararema,11/20,5457.0,11760,"18,11",1475,2154.0
35184041120,Guaratinguetá,11/20,10970.0,22639,"8,97",2801,3272.0
35185031120,Guareí,11/20,1530.0,4082,"10,83",278,344.0
35186021120,Guariba,11/20,4305.0,7543,"9,71",970,1081.0
35187011120,Guarujá,11/20,29428.0,58123,"9,31",5960,7077.0
35188001120,Guarulhos,11/20,148072.0,328262,"11,04",32580,45620.0
35188591120,Guatapará,11/20,1312.0,2356,"18,19",386,472.0
35189091120,Guzolândia,11/20,584.0,2117,"10,13",69,92.0
35190061120,Herculândia,11/20,1620.0,2875,"16,11",416,483.0
35190551120,Holambra,11/20,299.0,1101,"2,18",86,142.0
35190711120,Hortolândia,11/20,26556.0,52658,"12,05",7485,10146.0
35191051120,Iacanga,11/20,1329.0,4126,"11,72",361,638.0
35192041120,Iacri,11/20,869.0,2201,"13,61",216,277.0
35192531120,Iaras,11/20,1037.0,2295,"21,86",278,360.0
35193031120,Ibaté,11/20,5669.0,8758,"16,51",1438,1840.0
35194021120,Ibirá,11/20,1357.0,2728,"10,23",318,376.0
35195011120,Ibirarema,11/20,1803.0,3750,"24,39",581,873.0
35196001120,Ibitinga,11/20,5417.0,12404,"9,16",1256,1627.0
35197091120,Ibiúna,11/20,11721.0,20325,"13,42",2589,3017.0
35198081120,Icém,11/20,918.0,2222,"11,76",268,355.0
35199071120,Iepê,11/20,1233.0,3329,"16,64",404,508.0
35200041120,Igaraçu do Tietê,11/20,4016.0,7272,"16,60",1051,1471.0
35201031120,Igarapava,11/20,2323.0,5867,"6,62",315,386.0
35202021120,Igaratá,11/20,1864.0,3625,"18,42",428,505.0
35203011120,Iguape,11/20,8129.0,14789,"26,38",1714,2136.0
35204001120,Ilhabela,11/20,2453.0,7414,"6,98",587,735.0
35204261120,Ilha Comprida,11/20,2700.0,6967,"23,78",622,849.0
35204421120,Ilha Solteira,11/20,1238.0,5271,"4,02",180,228.0
35205091120,Indaiatuba,11/20,8310.0,32206,"3,12",1019,1567.0
35206081120,Indiana,11/20,689.0,1771,"13,36",172,213.0
35207071120,Indiaporã,11/20,565.0,1832,"14,90",155,291.0
35208061120,Inúbia Paulista,11/20,283.0,1165,"7,45",78,98.0
35209051120,Ipaussu,11/20,1799.0,4228,"12,24",466,585.0
35210021120,Iperó,11/20,4537.0,9277,"13,56",980,1183.0
35211011120,Ipeúna,11/20,684.0,1657,"8,40",130,177.0
35211501120,Ipiguá,11/20,598.0,1293,"10,54",168,235.0
35212001120,Iporanga,11/20,1274.0,2573,"29,07",353,428.0
35213091120,Ipuã,11/20,1978.0,5478,"11,83",407,544.0
35214081120,Iracemápolis,11/20,1345.0,3054,"5,47",300,370.0
35215071120,Irapuã,11/20,1044.0,2251,"12,59",279,471.0
35216061120,Irapuru,11/20,1231.0,2416,"18,90",344,408.0
35217051120,Itaberá,11/20,4297.0,7804,"24,81",1218,1435.0
35218041120,Itaí,11/20,2715.0,6249,"10,45",466,555.0
35219031120,Itajobi,11/20,1554.0,3275,"8,94",373,465.0
35220001120,Itaju,11/20,350.0,947,"8,26",60,79.0
35221091120,Itanhaém,11/20,25469.0,45402,"26,22",8106,11913.0
35221581120,Itaoca,11/20,1126.0,1661,"37,38",322,348.0
35222081120,Itapecerica da Serra,11/20,17925.0,50653,"11,19",3827,6470.0
35223071120,Itapetininga,11/20,17249.0,39811,"9,99",3050,3909.0
35224061120,Itapeva,11/20,13106.0,25632,"14,45",3066,3366.0
35225051120,Itapevi,11/20,38034.0,61180,"15,68",9563,10536.0
35226041120,Itapira,11/20,5133.0,11495,"7,71",1460,1768.0
35226531120,Itapirapuã Paulista,11/20,1676.0,2479,"40,46",518,602.0
35227031120,Itápolis,11/20,1786.0,4156,"3,54",318,371.0
35228021120,Itaporanga,11/20,3448.0,6060,"23,51",980,1096.0
35229011120,Itapuí,11/20,1472.0,3142,"10,50",367,480.0
35230081120,Itapura,11/20,976.0,2295,"18,75",246,304.0
35231071120,Itaquaquecetuba,11/20,57743.0,113283,"15,48",12103,13934.0
35232061120,Itararé,11/20,8429.0,16792,"17,45",2289,2674.0
35233051120,Itariri,11/20,3251.0,5647,"17,40",741,889.0
35234041120,Itatiba,11/20,6419.0,15095,"5,44",1655,2177.0
35235031120,Itatinga,11/20,2752.0,5834,"14,01",748,899.0
35236021120,Itirapina,11/20,1881.0,3190,"13,06",560,745.0
35237011120,Itirapuã,11/20,1919.0,2973,"30,29",603,750.0
35238001120,Itobi,11/20,931.0,2189,"11,47",183,214.0
35239091120,Itu,11/20,16194.0,34393,"10,12",4380,5268.0
35240061120,Itupeva,11/20,5415.0,9179,"8,97",1150,1388.0
35241051120,Ituverava,11/20,4015.0,8152,"9,52",1165,1507.0
35242041120,Jaborandi,11/20,659.0,1911,"9,93",158,215.0
35243031120,Jaboticabal,11/20,7995.0,19444,"10,54",1898,2652.0
35244021120,Jacareí,11/20,20980.0,46868,"8,79",3998,4837.0
35245011120,Jaci,11/20,483.0,1733,"5,99",99,122.0
35246001120,Jacupiranga,11/20,3482.0,7964,"17,48",669,816.0
35247091120,Jaguariúna,11/20,3612.0,8146,"6,81",1000,1502.0
35248081120,Jales,11/20,3192.0,9082,"6,74",905,1251.0
35249071120,Jambeiro,11/20,776.0,2072,"11,08",188,287.0
35250031120,Jandira,11/20,9101.0,25088,"6,80",542,684.0
35251021120,Jardinópolis,11/20,4662.0,9865,"10,55",1044,1291.0
35252011120,Jarinu,11/20,3407.0,7294,"11,78",857,1263.0
35253001120,Jaú,11/20,7468.0,26044,"4,94",1451,2441.0
35254091120,Jeriquara,11/20,563.0,1668,"15,77",110,145.0
35255081120,Joanópolis,11/20,1140.0,2754,"7,52",198,242.0
35256071120,João Ramalho,11/20,597.0,1539,"12,55",133,204.0
35257061120,José Bonifácio,11/20,1696.0,6452,"3,73",110,141.0
35258051120,Júlio Mesquita,11/20,891.0,1657,"20,00",287,372.0
35258541120,Jumirim,11/20,253.0,813,"7,12",71,134.0
35259041120,Jundiaí,11/20,14842.0,32859,"3,48",3124,3877.0
35260011120,Junqueirópolis,11/20,2329.0,5028,"11,74",647,932.0
35261001120,Juquiá,11/20,3862.0,7704,"18,37",780,870.0
35262091120,Juquitiba,11/20,7688.0,13893,"23,78",1450,1634.0
35263081120,Lagoinha,11/20,964.0,2005,"18,39",250,278.0
35264071120,Laranjal Paulista,11/20,3040.0,7379,"10,49",842,1197.0
35265061120,Lavínia,11/20,554.0,1617,"8,97",115,142.0
35266051120,Lavrinhas,11/20,1515.0,3078,"20,57",390,521.0
35267041120,Leme,11/20,7526.0,24734,"6,56",974,1633.0
35268031120,Lençóis Paulista,11/20,4292.0,9702,"6,04",901,1096.0
35269021120,Limeira,11/20,30471.0,66013,"10,58",9668,14762.0
35270091120,Lindóia,11/20,606.0,1389,"6,72",68,96.0
35271081120,Lins,11/20,5698.0,12935,"7,34",1220,1502.0
35272071120,Lorena,11/20,9689.0,20393,"10,58",1093,1445.0
35272561120,Lourdes,11/20,323.0,1363,"13,14",89,161.0
35273061120,Louveira,11/20,3395.0,14573,"7,00",886,2106.0
35274051120,Lucélia,11/20,2405.0,5285,"12,56",748,1026.0
35275041120,Lucianópolis,11/20,213.0,1028,"9,08",44,108.0
35276031120,Luís Antônio,11/20,1713.0,4366,"11,35",505,733.0
35277021120,Luiziânia,11/20,814.0,2296,"12,78",157,227.0
35278011120,Lupércio,11/20,556.0,1672,"10,92",95,117.0
35279001120,Lutécia,11/20,368.0,1199,"13,23",99,121.0
35280071120,Macatuba,11/20,1172.0,3764,"6,11",89,117.0
35281061120,Macaubal,11/20,984.0,2672,"12,15",281,439.0
35282051120,Macedônia,11/20,396.0,1302,"8,40",52,73.0
35283041120,Magda,11/20,233.0,1431,"6,50",48,63.0
35284031120,Mairinque,11/20,5758.0,11025,"11,24",831,1058.0
35285021120,Mairiporã,11/20,9970.0,25349,"10,65",1692,2306.0
35286011120,Manduri,11/20,1007.0,2754,"9,29",189,282.0
35287001120,Marabá Paulista,11/20,919.0,2052,"24,36",287,370.0
35288091120,Maracaí,11/20,1617.0,3954,"12,20",441,645.0
35288581120,Marapoama,11/20,337.0,793,"9,68",85,131.0
35289081120,Mariápolis,11/20,554.0,1632,"15,03",181,268.0
35290051120,Marília,11/20,17817.0,45225,"7,39",4209,5106.0
35291041120,Marinópolis,11/20,219.0,1132,"9,83",53,68.0
35292031120,Martinópolis,11/20,3584.0,6519,"14,37",1115,1295.0
35293021120,Matão,11/20,6543.0,14815,"7,86",1543,1949.0
35294011120,Mauá,11/20,24195.0,56469,"5,06",5462,6741.0
35295001120,Mendonça,11/20,333.0,1373,"5,24",35,62.0
35296091120,Meridiano,11/20,417.0,1871,"9,90",75,116.0
35296581120,Mesópolis,11/20,235.0,622,"9,52",26,34.0
35297081120,Miguelópolis,11/20,3622.0,6762,"17,08",1074,1417.0
35298071120,Mineiros do Tietê,11/20,1848.0,3530,"13,81",404,542.0
35299061120,Miracatu,11/20,6349.0,11167,"29,68",1342,1551.0
35300031120,Mira Estrela,11/20,282.0,1270,"7,44",42,60.0
35301021120,Mirandópolis,11/20,2422.0,6132,"9,22",556,706.0
35302011120,Mirante do Paranapanema,11/20,2907.0,8924,"14,93",588,713.0
35303001120,Mirassol,11/20,3886.0,10760,"5,99",658,870.0
35304091120,Mirassolândia,11/20,519.0,1437,"11,90",145,225.0
35305081120,Mococa,11/20,6886.0,14263,"9,22",1425,1623.0
35306071120,Mogi das Cruzes,11/20,69351.0,118668,"16,68",21481,29128.0
35307061120,Mogi Guaçu,11/20,10122.0,25506,"6,33",2076,2813.0
35308051120,Mogi Mirim,11/20,4443.0,10604,"4,50",894,1019.0
35309041120,Mombuca,11/20,851.0,1705,"23,55",216,286.0
35310011120,Monções,11/20,165.0,781,"6,54",29,38.0
35311001120,Mongaguá,11/20,11553.0,19305,"20,00",2535,2986.0
35312091120,Monte Alegre do Sul,11/20,333.0,920,"4,54",93,130.0
35313081120,Monte Alto,11/20,1945.0,5441,"3,94",396,496.0
35314071120,Monte Aprazível,11/20,3042.0,6546,"12,15",919,1348.0
35315061120,Monte Azul Paulista,11/20,1535.0,3817,"8,22",370,482.0
35316051120,Monte Castelo,11/20,572.0,1541,"13,05",144,182.0
35317041120,Monteiro Lobato,11/20,661.0,1356,"12,68",140,170.0
35318031120,Monte Mor,11/20,11720.0,23066,"21,38",3716,5648.0
35319021120,Morro Agudo,11/20,4016.0,8749,"12,44",1099,1545.0
35320091120,Morungaba,11/20,1111.0,4672,"7,57",175,244.0
35320581120,Motuca,11/20,553.0,1081,"10,19",121,151.0
35321081120,Murutinga do Sul,11/20,891.0,2025,"19,68",293,381.0
35321571120,Nantes,11/20,465.0,1035,"14,08",107,142.0
35322071120,Narandiba,11/20,409.0,1893,"7,43",46,74.0
35323061120,Natividade da Serra,11/20,1211.0,2241,"14,27",219,241.0
35324051120,Nazaré Paulista,11/20,3426.0,6122,"17,57",869,1099.0
35325041120,Neves Paulista,11/20,985.0,2837,"10,89",273,450.0
35326031120,Nhandeara,11/20,920.0,2640,"7,54",228,301.0
35327021120,Nipoã,11/20,812.0,1710,"16,10",256,385.0
35328011120,Nova Aliança,11/20,611.0,1737,"7,80",93,116.0
35328271120,Nova Campina,11/20,2806.0,4883,"29,81",757,905.0
35328431120,Nova Canaã Paulista,11/20,237.0,777,"12,28",65,83.0
35328681120,Nova Castilho,11/20,139.0,424,"10,44",28,34.0
35329001120,Nova Europa,11/20,1151.0,3810,"10,11",209,292.0
35330071120,Nova Granada,11/20,2035.0,5103,"9,11",507,638.0
35331061120,Nova Guataporanga,11/20,420.0,930,"18,46",133,184.0
35332051120,Nova Independência,11/20,922.0,1544,"24,81",312,465.0
35332541120,Novais,11/20,581.0,1855,"9,78",100,159.0
35333041120,Nova Luzitânia,11/20,440.0,1326,"10,47",122,201.0
35334031120,Nova Odessa,11/20,3210.0,7167,"5,22",703,871.0
35335021120,Novo Horizonte,11/20,2860.0,8718,"6,96",563,701.0
35336011120,Nuporanga,11/20,813.0,1778,"9,80",212,288.0
35337001120,Ocauçu,11/20,775.0,1571,"15,95",212,325.0
35338091120,Óleo,11/20,360.0,811,"12,35",92,125.0
35339081120,Olímpia,11/20,5142.0,15098,"9,57",1445,2772.0
35340051120,Onda Verde,11/20,328.0,1148,"8,15",81,126.0
35341041120,Oriente,11/20,763.0,1366,"10,88",191,216.0
35342031120,Orindiúva,11/20,226.0,989,"2,89",13,17.0
35343021120,Orlândia,11/20,2840.0,5881,"6,32",580,748.0
35344011120,Osasco,11/20,81708.0,168036,"11,70",19963,25001.0
35345001120,Oscar Bressane,11/20,332.0,899,"12,12",88,122.0
35346091120,Osvaldo Cruz,11/20,3707.0,8444,"10,96",949,1024.0
35347081120,Ourinhos,11/20,8568.0,19499,"7,50",2055,2398.0
35347571120,Ouroeste,11/20,1248.0,3815,"12,01",327,517.0
35348071120,Ouro Verde,11/20,2303.0,4185,"25,80",708,888.0
35349061120,Pacaembu,11/20,1170.0,2822,"9,90",273,328.0
35350021120,Palestina,11/20,1264.0,2416,"10,08",342,426.0
35351011120,Palmares Paulista,11/20,765.0,2181,"5,23",119,136.0
35352001120,Palmeira d'Oeste,11/20,1112.0,2675,"10,64",259,304.0
35353091120,Palmital,11/20,3126.0,6180,"14,00",844,971.0
35354081120,Panorama,11/20,2762.0,5405,"16,62",683,969.0
35355071120,Paraguaçu Paulista,11/20,7237.0,14363,"16,53",1917,2605.0
35356061120,Paraibuna,11/20,2427.0,5966,"11,89",324,478.0
35357051120,Paraíso,11/20,542.0,1476,"8,09",148,254.0
35358041120,Paranapanema,11/20,2499.0,5251,"12,19",585,705.0
35359031120,Paranapuã,11/20,610.0,1739,"12,04",117,188.0
35360001120,Parapuã,11/20,1768.0,4129,"16,28",547,696.0
35361091120,Pardinho,11/20,555.0,1672,"7,19",88,121.0
35362081120,Pariquera-Açu,11/20,2740.0,6829,"13,49",524,588.0
35362571120,Parisi,11/20,411.0,1200,"18,49",125,208.0
35363071120,Patrocínio Paulista,11/20,1714.0,3875,"10,84",317,385.0
35364061120,Paulicéia,11/20,1653.0,3481,"22,56",436,592.0
35365051120,Paulínia,11/20,8034.0,19206,"7,82",2223,3354.0
35365701120,Paulistânia,11/20,286.0,986,"15,29",72,136.0
35366041120,Paulo de Faria,11/20,1254.0,2651,"15,07",166,193.0
35367031120,Pederneiras,11/20,5269.0,10764,"11,47",1230,1492.0
35368021120,Pedra Bela,11/20,879.0,1732,"13,48",203,278.0
35369011120,Pedranópolis,11/20,123.0,1017,"4,58",21,36.0
35370081120,Pedregulho,11/20,2800.0,5177,"17,23",874,1225.0
35371071120,Pedreira,11/20,2824.0,11615,"6,84",876,1766.0
35371561120,Pedrinhas Paulista,11/20,280.0,1073,"8,39",64,82.0
35372061120,Pedro de Toledo,11/20,2910.0,5112,"24,39",702,856.0
35373051120,Penápolis,11/20,5501.0,11002,"8,85",1398,1697.0
35374041120,Pereira Barreto,11/20,2132.0,5123,"7,68",385,456.0
35375031120,Pereiras,11/20,770.0,2450,"6,68",69,109.0
35376021120,Peruíbe,11/20,14217.0,28308,"22,24",3666,5057.0
35377011120,Piacatu,11/20,406.0,2194,"5,80",52,56.0
35378001120,Piedade,11/20,7182.0,13894,"13,41",1675,1979.0
35379091120,Pilar do Sul,11/20,2895.0,7709,"8,86",315,399.0
35380061120,Pindamonhangaba,11/20,22171.0,45860,"13,56",6066,7761.0
35381051120,Pindorama,11/20,1114.0,2974,"6,30",249,308.0
35382041120,Pinhalzinho,11/20,1712.0,4499,"10,26",286,381.0
35383031120,Piquerobi,11/20,656.0,1545,"16,62",168,202.0
35385011120,Piquete,11/20,1994.0,4380,"13,26",383,453.0
35386001120,Piracaia,11/20,3676.0,6955,"12,78",723,878.0
35387091120,Piracicaba,11/20,32892.0,74292,"8,60",8961,10715.0
35388081120,Piraju,11/20,3626.0,8394,"11,38",1001,1507.0
35389071120,Pirajuí,11/20,2581.0,5590,"13,71",899,1283.0
35390041120,Pirangi,11/20,776.0,2000,"6,50",161,210.0
35391031120,Pirapora do Bom Jesus,11/20,3607.0,6315,"18,72",970,1308.0
35392021120,Pirapozinho,11/20,1759.0,5012,"6,09",290,322.0
35393011120,Pirassununga,11/20,4417.0,10908,"5,50",937,1190.0
35394001120,Piratininga,11/20,1028.0,2858,"7,07",200,253.0
35395091120,Pitangueiras,11/20,4764.0,8474,"12,26",1204,1310.0
35396081120,Planalto,11/20,691.0,1800,"12,75",159,211.0
35397071120,Platina,11/20,736.0,1504,"21,14",225,326.0
35398061120,Poá,11/20,17752.0,40321,"16,53",5514,9157.0
35399051120,Poloni,11/20,694.0,2198,"11,12",152,247.0
35400021120,Pompéia,11/20,1369.0,5678,"5,87",180,234.0
35401011120,Pongaí,11/20,444.0,894,"11,63",109,127.0
35402001120,Pontal,11/20,4544.0,9190,"9,26",908,1113.0
35402591120,Pontalinda,11/20,620.0,1960,"10,90",105,128.0
35403091120,Pontes Gestal,11/20,271.0,1102,"11,21",81,131.0
35404081120,Populina,11/20,737.0,1824,"16,10",236,375.0
35405071120,Porangaba,11/20,1024.0,2545,"8,37",153,198.0
35406061120,Porto Feliz,11/20,3542.0,8882,"6,36",649,829.0
35407051120,Porto Ferreira,11/20,3531.0,9052,"6,44",818,1019.0
35407541120,Potim,11/20,3760.0,7361,"20,08",943,1147.0
35408041120,Potirendaba,11/20,1117.0,3596,"5,86",156,235.0
35408531120,Pracinha,11/20,401.0,872,"31,08",169,251.0
35409031120,Pradópolis,11/20,2615.0,4489,"12,39",782,1081.0
35410001120,Praia Grande,11/20,23354.0,50372,"6,36",4284,4881.0
35410591120,Pratânia,11/20,1308.0,3562,"24,67",300,450.0
35411091120,Presidente Alves,11/20,494.0,1242,"9,67",84,106.0
35412081120,Presidente Bernardes,11/20,1316.0,3511,"8,73",265,306.0
35413071120,Presidente Epitácio,11/20,3146.0,13596,"6,31",133,199.0
35414061120,Presidente Prudente,11/20,16116.0,45250,"7,33",4212,5471.0
35415051120,Presidente Venceslau,11/20,3221.0,6748,"8,71",732,859.0
